REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,DKELSEPH1,DKE1,2044,3.3291619402685204
REGION1,DKELSEPH1,DKE1,2045,2.6707435023041564
REGION1,DKELSEPH1,DKE1,2046,3.090128370819438
REGION1,DKELSEPH1,DKE1,2047,2.9270886417324804
REGION1,DKELSEPH1,DKE1,2048,2.597923964831377
REGION1,DKELSEPH1,DKE1,2049,2.4261270145488636
REGION1,DKELSEPH1,DKE1,2050,2.1842126726647857
REGION1,DKELSEPH1,DKE1,2051,1.0977437984478677
REGION1,DKELSEPH1,DKE1,2052,0.006274972821878176
REGION1,DKELSEPH1,SEE1,2041,11.383612081254578
REGION1,DKELSEPH1,SEE1,2042,1.5067354113422753
REGION1,DKELSEPH1,SEE1,2043,2.059616284876338
REGION1,DKELSEPH1,SEE1,2044,1.0731660211060488
REGION1,DKELSEPH1,SEE1,2045,2.0912214857317775
REGION1,DKELSEPH1,SEE1,2046,0.2028530239514471
REGION1,DKELSEPH1,SEE1,2048,1.1044764797216544
REGION1,DKELSEPH1,SEE1,2049,3.441795123107859
REGION1,DKELSEPH1,SEE1,2050,0.7088265181162852
REGION1,DKELSEPH1,SEE1,2051,0.092810282596722
REGION1,DKELSEPH1,SEE1,2052,16.397037792545447
REGION1,DKGO00X00,DKGO,2015,0.2512085501467304
REGION1,DKGO00X00,DKGO,2016,0.9127239988655776
REGION1,DKGO00X00,DKGO,2017,1.5742434475931848
REGION1,DKGO00X00,DKGO,2018,2.2357548963032716
REGION1,DKGO00X00,DKGO,2019,2.8972763450352588
REGION1,DKGO00X00,DKGO,2020,3.5587877937453465
REGION1,DKGO00X00,DKGO,2021,3.8351183989093776
REGION1,DKGO00X00,DKGO,2022,4.111438545133573
REGION1,DKGO00X00,DKGO,2023,4.387768016632407
REGION1,DKGO00X00,DKGO,2024,4.664098397395065
REGION1,DKGO00X00,DKGO,2025,4.940417874547561
REGION1,DKGO00X00,DKGO,2026,7.78744664970699
REGION1,DKGO00X00,DKGO,2027,10.634495801681249
REGION1,DKGO00X00,DKGO,2028,13.481495367698285
REGION1,DKGO00X00,DKGO,2029,16.328494222027686
REGION1,DKGO00X00,DKGO,2030,19.175493411215257
REGION1,DKGO00X00,DKGO,2031,21.36109266023364
REGION1,DKGO00X00,DKGO,2032,23.546591222545548
REGION1,DKGO00X00,DKGO,2033,25.732091158339138
REGION1,DKGO00X00,DKGO,2034,27.917590267651597
REGION1,DKGO00X00,DKGO,2035,30.103095200269188
REGION1,DKGO00X00,DKGO,2036,29.43319387954702
REGION1,DKGO00X00,DKGO,2037,28.76329389452305
REGION1,DKGO00X00,DKGO,2038,28.093391238273465
REGION1,DKGO00X00,DKGO,2039,27.423489917722083
REGION1,DKGO00X00,DKGO,2040,26.75368891661048
REGION1,DKGO00X00,DKGO,2041,26.577789788533508
REGION1,DKGO00X00,DKGO,2042,26.401989321198016
REGION1,DKGO00X00,DKGO,2043,26.22608922295688
REGION1,DKGO00X00,DKGO,2044,26.05028927474856
REGION1,DKGO00X00,DKGO,2045,25.874389251505587
REGION1,DKGO00X00,DKGO,2046,25.706988976300458
REGION1,DKGO00X00,DKGO,2047,25.53948789837182
REGION1,DKGO00X00,DKGO,2048,25.371987758778005
REGION1,DKGO00X00,DKGO,2049,25.204488919656853
REGION1,DKGO00X00,DKGO,2050,25.037089569422385
REGION1,DKGO00X00,DKGO,2051,24.87058926995004
REGION1,DKGO00X00,DKGO,2052,24.705187547690283
REGION1,DKGO00X00,DKGO,2053,24.540887604731775
REGION1,DKGO00X00,DKGO,2054,24.37768906315515
REGION1,DKGO00X00,DKGO,2055,24.215589062194184
REGION1,DKGO00X00,DKGO,2056,24.05448902313938
REGION1,DKGO00X00,DKGO,2057,23.894589168651297
REGION1,DKGO00X00,DKGO,2058,23.735689113333965
REGION1,DKGO00X00,DKGO,2059,23.577790517907417
REGION1,DKGO00X00,DKGO,2060,23.420988315005967
REGION1,DKGOCVPH2,DKE1,2022,0.9694319713689845
REGION1,DKGOCVPH2,DKE1,2023,1.0363296724411977
REGION1,DKGOCVPH2,DKE1,2024,1.1034506704539964
REGION1,DKGOCVPH2,DKE1,2025,1.1707955936658117
REGION1,DKGOCVPH2,DKE1,2026,1.84861252809008
REGION1,DKGOCVPH2,DKE1,2027,2.5287294408665972
REGION1,DKGOCVPH2,DKE1,2028,3.211149017873322
REGION1,DKGOCVPH2,DKE1,2029,3.8958809659306093
REGION1,DKGOCVPH2,DKE1,2030,4.582943383574784
REGION1,DKGOCVPH2,DKE1,2031,5.115779951343576
REGION1,DKGOCVPH2,DKE1,2032,5.650797639171468
REGION1,DKGOCVPH2,DKE1,2033,6.188008589484157
REGION1,DKGOCVPH2,DKE1,2034,6.498030222157356
REGION1,DKGOCVPH2,DKE1,2035,6.498030222157355
REGION1,DKGOCVPH2,DKE1,2036,6.4980302221573565
REGION1,DKGOCVPH2,DKE1,2037,6.498030545993803
REGION1,DKGOCVPH2,DKE1,2038,6.498030222157355
REGION1,DKGOCVPH2,DKE1,2039,6.498030222157355
REGION1,DKGOCVPH2,DKE1,2040,6.49803030008891
REGION1,DKGOCVPH2,DKE1,2041,6.498030573241806
REGION1,DKGOCVPH2,DKE1,2042,6.468063725519493
REGION1,DKGOCVPH2,DKE1,2043,6.437951336990204
REGION1,DKGOCVPH2,DKE1,2044,6.407741665046973
REGION1,DKGOCVPH2,DKE1,2045,6.377384767242906
REGION1,DKGOCVPH2,DKE1,2046,6.3490036938439935
REGION1,DKGOCVPH2,DKE1,2047,6.320482063570333
REGION1,DKGOCVPH2,DKE1,2048,6.291844245974727
REGION1,DKGOCVPH2,DKE1,2049,6.263089618207647
REGION1,DKGOCVPH2,DKE1,2050,6.234241911082599
REGION1,DKGOCVPH2,DKE1,2051,6.198972911591343
REGION1,DKGOCVPH2,DKE1,2052,6.163907432982278
REGION1,DKGOCVPH2,DKE1,2053,6.129046886444851
REGION1,DKGOCVPH2,DKE1,2054,6.09439179382982
REGION1,DKGOCVPH2,DKE1,2055,6.059926892806891
REGION1,DKGOCVPH2,DKE1,2056,6.02562832021287
REGION1,DKGOCVPH2,DKE1,2057,5.99156206273039
REGION1,DKGOCVPH2,DKE1,2058,5.9576785214377255
REGION1,DKGOCVPH2,DKE1,2059,5.923978663112471
REGION1,DKGOCVPH2,DKE1,2060,5.89047210192098
REGION1,DKHYDMPH0,DKE1,2015,0.07999995404822358
REGION1,DKHYDMPH0,DKE1,2016,0.07999995404822358
REGION1,DKHYDMPH0,DKE1,2017,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2018,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2019,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2020,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2021,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2022,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2023,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2024,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2025,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2026,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2027,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2028,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2029,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2030,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2031,0.022035464227820836
REGION1,DKHYDMPH0,DKE1,2032,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2033,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2034,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2035,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2036,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2037,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2038,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2039,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2040,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2041,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2042,0.022035464592726303
REGION1,DKHYDMPH0,DKE1,2043,0.022035464592726303
REGION1,DKHYDMPH0,DKE1,2044,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2045,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2046,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2047,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2048,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2049,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2050,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2051,0.02203546422782084
REGION1,DKHYDMPH0,DKE1,2052,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2053,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2054,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2055,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2056,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2057,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2058,0.022035464296370277
REGION1,DKHYDMPH0,DKE1,2059,0.021015590072274652
REGION1,DKHYDMPH0,DKE1,2060,0.021015590006897903
REGION1,DKHYDMPH3,DKE1,2018,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2019,0.05796450325609176
REGION1,DKHYDMPH3,DKE1,2020,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2021,0.057964503256090864
REGION1,DKHYDMPH3,DKE1,2022,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2023,0.05796450325609087
REGION1,DKHYDMPH3,DKE1,2024,0.05796450325609087
REGION1,DKHYDMPH3,DKE1,2025,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2026,0.05796450325609087
REGION1,DKHYDMPH3,DKE1,2027,0.05796450325609087
REGION1,DKHYDMPH3,DKE1,2028,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2029,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2030,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2031,0.0579645030757709
REGION1,DKHYDMPH3,DKE1,2032,0.05796450307577091
REGION1,DKHYDMPH3,DKE1,2033,0.05796450307577091
REGION1,DKHYDMPH3,DKE1,2034,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2035,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2036,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2037,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2038,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2039,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2040,0.05796450307577091
REGION1,DKHYDMPH3,DKE1,2041,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2042,0.05796450403565866
REGION1,DKHYDMPH3,DKE1,2043,0.05796450403565829
REGION1,DKHYDMPH3,DKE1,2044,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2045,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2046,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2047,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2048,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2049,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2050,0.0579645030757709
REGION1,DKHYDMPH3,DKE1,2051,0.057964503075770904
REGION1,DKHYDMPH3,DKE1,2052,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2053,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2054,0.05796450325609087
REGION1,DKHYDMPH3,DKE1,2055,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2056,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2057,0.05796450325609088
REGION1,DKHYDMPH3,DKE1,2058,0.05796450325609087
