REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,DKBMCSPN2,DKE1,2054,12.695048137569794
REGION1,DKBMCSPN2,DKE1,2055,13.133456280758068
REGION1,DKBMCSPN2,DKE1,2056,13.367031251344835
REGION1,DKBMCSPN2,DKE1,2057,13.596333331125734
REGION1,DKBMCSPN2,DKE1,2058,13.822655746864491
REGION1,DKBMCSPN2,DKE1,2059,14.046335789996704
REGION1,DKBMCSPN2,DKE1,2060,14.268412713535584
REGION1,DKBMSTPH3,DKE1,2015,11.254466306621731
REGION1,DKBMSTPH3,DKE1,2016,11.254465368050491
REGION1,DKBMSTPH3,DKE1,2017,11.254466124299976
REGION1,DKBMSTPH3,DKE1,2018,11.254468777335033
REGION1,DKBMSTPH3,DKE1,2019,11.254465755192236
REGION1,DKBMSTPH3,DKE1,2020,11.254466020845607
REGION1,DKBMSTPH3,DKE1,2021,11.254463586316279
REGION1,DKBMSTPH3,DKE1,2022,11.254464601264514
REGION1,DKBMSTPH3,DKE1,2023,8.08691890517823
REGION1,DKBMSTPH3,DKE1,2024,9.513252937513865
REGION1,DKBMSTPH3,DKE1,2025,10.154510258518082
REGION1,DKBMSTPH3,DKE1,2026,10.154509956034923
REGION1,DKBMSTPH3,DKE1,2027,10.154509841506702
REGION1,DKBMSTPH3,DKE1,2028,10.154508647410564
REGION1,DKBMSTPH3,DKE1,2029,10.154510194795472
REGION1,DKBMSTPH3,DKE1,2030,8.903245271344911
REGION1,DKBMSTPH3,DKE1,2031,8.903244151606314
REGION1,DKBMSTPH3,DKE1,2032,8.903244452061728
REGION1,DKBMSTPH3,DKE1,2033,8.90324432823502
REGION1,DKBMSTPH3,DKE1,2034,8.903246109832047
REGION1,DKBMSTPH3,DKE1,2035,8.903243656720203
REGION1,DKBMSTPH3,DKE1,2036,8.90324715830831
REGION1,DKBMSTPH3,DKE1,2037,8.90324743831969
REGION1,DKBMSTPH3,DKE1,2038,8.903242969583099
REGION1,DKBMSTPH3,DKE1,2039,7.404701774012317
REGION1,DKBMSTPH3,DKE1,2040,5.523765842943662
REGION1,DKBMSTPH3,DKE1,2041,3.9480550323293384
REGION1,DKBMSTPH3,DKE1,2042,2.324055595726537
REGION1,DKBMSTPH3,DKE1,2043,2.4343677838278026
REGION1,DKBMSTPH3,DKE1,2045,2.163369554148697
REGION1,DKBMSTPH3,DKE1,2046,2.1633692039900003
REGION1,DKBMSTPH3,DKE1,2047,1.7745129214759672
REGION1,DKBMSTPH3,DKE1,2048,1.3132910096199124
REGION1,DKBMSTPH3,DKE1,2049,0.7750343264238067
REGION1,DKBMSTPH3,DKE1,2050,0.15511220079725274
REGION1,DKCO00I00,DKCO,2015,78.24870699512148
REGION1,DKCO00I00,DKCO,2016,99.82205617821558
REGION1,DKCO00I00,DKCO,2017,111.40875892723956
REGION1,DKCO00I00,DKCO,2018,23.19784510281487
REGION1,DKCO00I00,DKCO,2019,21.508360945730715
REGION1,DKCO00I00,DKCO,2020,12.855375660111964
REGION1,DKCO00I00,DKCO,2021,43.237684725169316
REGION1,DKCO00I00,DKCO,2022,138.72535892486988
REGION1,DKCO00I00,DKCO,2023,28.561478138148235
REGION1,DKCOCHPH3,DKE1,2015,26.20290209516361
REGION1,DKCOCHPH3,DKE1,2016,34.9999826893573
REGION1,DKCOCHPH3,DKE1,2017,39.999979802370724
REGION1,DKCOCHPH3,DKE1,2018,5.005797834382864
REGION1,DKCOCHPH3,DKE1,2019,4.41477657111004
REGION1,DKCOCHPH3,DKE1,2020,1.1205764300711019
REGION1,DKCOCHPH3,DKE1,2021,17.075947224113744
REGION1,DKCOCHPH3,DKE1,2022,57.14953754201799
REGION1,DKCOCHPH3,DKE1,2023,11.79446569959871
REGION1,DKCOSTPH1,DKE1,2015,4.314124149960018
REGION1,DKCOSTPH1,DKE1,2016,4.314124403426174
REGION1,DKCOSTPH1,DKE1,2017,4.314123992368301
REGION1,DKCOSTPH1,DKE1,2018,4.314124185502102
REGION1,DKCOSTPH1,DKE1,2019,4.314124317564947
REGION1,DKCOSTPH1,DKE1,2020,4.150137077859117
REGION1,DKCOSTPH1,DKE1,2021,0.6937919384647822
REGION1,DKEL00TD0,DKE2,2015,114.42961498916907
REGION1,DKEL00TD0,DKE2,2016,113.89961529525895
REGION1,DKEL00TD0,DKE2,2017,113.37961559557353
REGION1,DKEL00TD0,DKE2,2018,112.85961589588811
REGION1,DKEL00TD0,DKE2,2019,112.3396161962027
REGION1,DKEL00TD0,DKE2,2020,111.82961649074201
REGION1,DKEL00TD0,DKE2,2021,114.44961497761852
REGION1,DKEL00TD0,DKE2,2022,117.08961345294448
REGION1,DKEL00TD0,DKE2,2023,119.7396296405116
REGION1,DKEL00TD0,DKE2,2024,122.39984072048452
REGION1,DKEL00TD0,DKE2,2025,125.07992776279166
REGION1,DKEL00TD0,DKE2,2026,127.28992648645468
REGION1,DKEL00TD0,DKE2,2027,129.49992521011768
REGION1,DKEL00TD0,DKE2,2028,131.7099239337807
REGION1,DKEL00TD0,DKE2,2029,133.92992265166845
REGION1,DKEL00TD0,DKE2,2030,136.14992136955618
REGION1,DKEL00TD0,DKE2,2031,141.60991821625302
REGION1,DKEL00TD0,DKE2,2032,147.09991504562404
REGION1,DKEL00TD0,DKE2,2033,152.6299118518939
REGION1,DKEL00TD0,DKE2,2034,158.18990864083796
REGION1,DKEL00TD0,DKE2,2035,163.7899054066809
REGION1,DKEL00TD0,DKE2,2036,169.1799022938047
REGION1,DKEL00TD0,DKE2,2037,174.58989916937796
REGION1,DKEL00TD0,DKE2,2038,180.01989603340067
REGION1,DKEL00TD0,DKE2,2039,185.4798928800975
REGION1,DKEL00TD0,DKE2,2040,190.94988972101908
REGION1,DKEL00TD0,DKE2,2041,195.54988706439008
REGION1,DKEL00TD0,DKE2,2042,200.15988440198578
REGION1,DKEL00TD0,DKE2,2043,204.7998817222556
REGION1,DKEL00TD0,DKE2,2044,209.4598790309749
REGION1,DKEL00TD0,DKE2,2045,214.1298763339189
REGION1,DKEL00TD0,DKE2,2046,218.80987363108764
REGION1,DKEL00TD0,DKE2,2047,223.4998709224811
REGION1,DKEL00TD0,DKE2,2048,228.20986820232397
REGION1,DKEL00TD0,DKE2,2049,232.9298654763916
REGION1,DKEL00TD0,DKE2,2050,237.67986273313338
REGION1,DKEL00TD0,DKE2,2051,238.74986211517833
REGION1,DKEL00TD0,DKE2,2052,239.81986149722334
REGION1,DKEL00TD0,DKE2,2053,240.89986087349303
REGION1,DKEL00TD0,DKE2,2054,241.98986024398747
REGION1,DKEL00TD0,DKE2,2055,243.06985962025715
REGION1,DKEL00TD0,DKE2,2056,244.24985893877408
REGION1,DKEL00TD0,DKE2,2057,245.4198582630663
REGION1,DKEL00TD0,DKE2,2058,246.6098575758079
REGION1,DKEL00TD0,DKE2,2059,247.7898568943248
REGION1,DKEL00TD0,DKE2,2060,248.98985620129113
REGION1,DKELDEIH1,DKE1,2015,8.159887504707111
REGION1,DKELDEIH1,DKE1,2017,2.2428745888736406
REGION1,DKELDEIH1,DKE1,2018,0.4961100864811002
REGION1,DKELDEIH1,DKE1,2019,6.090664688453872
REGION1,DKELDEIH1,DKE1,2020,6.516148741464714
REGION1,DKELNLIH1,DKE1,2023,0.5285101213920504
REGION1,DKELNOPH1,DKE1,2015,12.434556736608817
REGION1,DKELNOPH1,DKE1,2016,8.877013920531624
REGION1,DKELNOPH1,DKE1,2017,0.4576792551709556
REGION1,DKELNOPH1,DKE1,2018,6.120903849078336
REGION1,DKELNOPH1,DKE1,2019,19.974057879254744
REGION1,DKELNOPH1,DKE1,2020,34.28099423991763
REGION1,DKELNOPH1,DKE1,2021,30.8787942624238
REGION1,DKELNOPH1,DKE1,2022,6.150380530773324
REGION1,DKELNOPH1,DKE1,2023,12.305451200593607
REGION1,DKELNOPH1,DKE1,2024,38.64157145002615
REGION1,DKELNOPH1,DKE1,2025,47.81755669394471
REGION1,DKELNOPH1,DKE1,2026,57.597513418079785
REGION1,DKELNOPH1,DKE1,2027,69.69101860469806
REGION1,DKELNOPH1,DKE1,2028,77.20452140632486
REGION1,DKELNOPH1,DKE1,2029,83.41640589089522
REGION1,DKELNOPH1,DKE1,2030,83.88575999999999
REGION1,DKELNOPH1,DKE1,2031,83.88575999999999
REGION1,DKELNOPH1,DKE1,2032,83.88575999999999
REGION1,DKELNOPH1,DKE1,2033,83.88575999999999
REGION1,DKELNOPH1,DKE1,2034,83.88575999999998
REGION1,DKELNOPH1,DKE1,2035,83.88575999999999
REGION1,DKELNOPH1,DKE1,2036,83.88575999999999
REGION1,DKELNOPH1,DKE1,2037,83.88575999999999
REGION1,DKELNOPH1,DKE1,2038,83.88575999999998
REGION1,DKELNOPH1,DKE1,2039,83.88575999999998
REGION1,DKELNOPH1,DKE1,2040,83.33348871932489
REGION1,DKELNOPH1,DKE1,2041,80.7647522761533
REGION1,DKELNOPH1,DKE1,2042,82.40267249496415
REGION1,DKELNOPH1,DKE1,2043,80.31286580275581
REGION1,DKELNOPH1,DKE1,2044,82.9349700237095
REGION1,DKELNOPH1,DKE1,2045,81.42084197159241
REGION1,DKELNOPH1,DKE1,2046,83.27635306130567
REGION1,DKELNOPH1,DKE1,2047,83.79450195268184
REGION1,DKELNOPH1,DKE1,2048,83.88575999999999
REGION1,DKELNOPH1,DKE1,2049,83.88575999999998
REGION1,DKELNOPH1,DKE1,2050,83.88575999999998
REGION1,DKELNOPH1,DKE1,2051,83.88575999999999
REGION1,DKELNOPH1,DKE1,2052,83.88575999999998
REGION1,DKELNOPH1,DKE1,2053,83.88575999999998
REGION1,DKELNOPH1,DKE1,2054,83.88575999999998
REGION1,DKELNOPH1,DKE1,2055,83.88575999999998
REGION1,DKELNOPH1,DKE1,2056,83.88575999999998
REGION1,DKELNOPH1,DKE1,2057,83.88575999999998
REGION1,DKELNOPH1,DKE1,2058,83.88575999999998
REGION1,DKELNOPH1,DKE1,2059,83.88575999999998
REGION1,DKELNOPH1,DKE1,2060,83.88575999999998
REGION1,DKELSEPH1,DKE1,2016,2.3448887602545643
REGION1,DKELSEPH1,DKE1,2017,3.448111699829728
REGION1,DKELSEPH1,DKE1,2018,34.337599916292824
REGION1,DKELSEPH1,DKE1,2019,15.359616975285245
REGION1,DKELSEPH1,DKE1,2020,3.9758552413208395
REGION1,DKELSEPH1,DKE1,2021,4.98082084358369
REGION1,DKELSEPH1,DKE1,2022,1.2141601274648743
REGION1,DKELSEPH1,DKE1,2023,29.306305190285308
REGION1,DKELSEPH1,DKE1,2024,16.183226490878884
REGION1,DKELSEPH1,DKE1,2025,6.651340584708588
REGION1,DKELSEPH1,DKE1,2028,20.245354198377385
REGION1,DKELSEPH1,DKE1,2029,16.34293779083501
REGION1,DKELSEPH1,DKE1,2030,59.726401481764796
REGION1,DKELSEPH1,DKE1,2031,61.41635999999998
REGION1,DKELSEPH1,DKE1,2032,61.41635999999998
REGION1,DKELSEPH1,DKE1,2033,61.41635999999998
REGION1,DKELSEPH1,DKE1,2034,60.64223138862925
REGION1,DKELSEPH1,DKE1,2035,56.85473516380263
REGION1,DKELSEPH1,DKE1,2036,49.86643005264097
REGION1,DKELSEPH1,DKE1,2037,44.745223435717165
REGION1,DKELSEPH1,DKE1,2038,38.28077504998977
REGION1,DKELSEPH1,DKE1,2039,32.88276311537447
REGION1,DKELSEPH1,DKE1,2040,14.074878832398735
REGION1,DKELSEPH1,DKE1,2042,2.0635142560128275
REGION1,DKELSEPH1,DKE1,2044,2.1923179772179915
REGION1,DKELSEPH1,DKE1,2045,0.12849949437607855
REGION1,DKELSEPH1,DKE1,2046,5.21537388616847
REGION1,DKELSEPH1,DKE1,2047,11.076182380132824
REGION1,DKELSEPH1,DKE1,2048,16.532445040757125
REGION1,DKELSEPH1,DKE1,2049,23.55630133716839
REGION1,DKELSEPH1,DKE1,2050,30.447433730549108
REGION1,DKELSEPH1,DKE1,2051,40.843491912806364
REGION1,DKELSEPH1,DKE1,2052,45.02841652495017
REGION1,DKELSEPH1,DKE1,2053,49.41464200838333
REGION1,DKELSEPH1,DKE1,2054,52.18170563989307
REGION1,DKELSEPH1,DKE1,2055,55.600876910926544
REGION1,DKELSEPH1,DKE1,2056,55.492877105552736
REGION1,DKELSEPH1,DKE1,2057,52.29762887187403
REGION1,DKELSEPH1,DKE1,2058,50.23657603294856
REGION1,DKELSEPH1,DKE1,2059,55.04123167245128
REGION1,DKELSEPH1,DKE1,2060,49.99848936206947
REGION1,DKELSEPH1,SEE1,2040,2.3111353844408664
REGION1,DKELSEPH1,SEE1,2041,8.530784256634014
REGION1,DKELSEPH1,SEE1,2042,8.369562714103054
REGION1,DKELSEPH1,SEE1,2043,10.255545876091789
REGION1,DKELSEPH1,SEE1,2044,7.229373793788275
REGION1,DKELSEPH1,SEE1,2045,8.632123156964905
REGION1,DKELSEPH1,SEE1,2046,7.728234499934587
REGION1,DKELSEPH1,SEE1,2047,5.993417201807224
REGION1,DKELSEPH1,SEE1,2048,3.488335440039463
REGION1,DKELSEPH1,SEE1,2049,2.40836035354752
REGION1,DKELSEPH1,SEE1,2050,1.1981556584335264
REGION1,DKELSEPH1,SEE1,2051,0.1898359443375487
REGION1,DKELSEPH1,SEE1,2058,0.009592412869570424
REGION1,DKELSEPH1,SEE1,2060,0.13650249899002326
REGION1,DKGO00X00,DKGO,2015,0.2512085501467304
REGION1,DKGO00X00,DKGO,2016,0.9127239988655776
REGION1,DKGO00X00,DKGO,2017,1.5742434475931848
REGION1,DKGO00X00,DKGO,2018,2.2357548963032716
REGION1,DKGO00X00,DKGO,2019,2.8972763450352588
REGION1,DKGO00X00,DKGO,2020,3.5587877937453465
REGION1,DKGO00X00,DKGO,2021,3.8351183989093776
REGION1,DKGO00X00,DKGO,2022,4.111438545133573
REGION1,DKGO00X00,DKGO,2023,4.387768447351957
REGION1,DKGO00X00,DKGO,2024,4.664098281555685
REGION1,DKGO00X00,DKGO,2025,4.940418131620512
REGION1,DKGO00X00,DKGO,2026,7.787446587230118
REGION1,DKGO00X00,DKGO,2027,10.634495400526783
REGION1,DKGO00X00,DKGO,2028,13.48149416918537
REGION1,DKGO00X00,DKGO,2029,16.328492937843954
REGION1,DKGO00X00,DKGO,2030,19.175491842005126
REGION1,DKGO00X00,DKGO,2031,21.361090798233
REGION1,DKGO00X00,DKGO,2032,23.5465900966398
REGION1,DKGO00X00,DKGO,2033,25.73208990743739
REGION1,DKGO00X00,DKGO,2034,27.917590914452333
REGION1,DKGO00X00,DKGO,2035,30.103096541350403
REGION1,DKGO00X00,DKGO,2036,29.43319387954702
REGION1,DKGO00X00,DKGO,2037,28.763292558995634
REGION1,DKGO00X00,DKGO,2038,28.093391326633515
REGION1,DKGO00X00,DKGO,2039,27.42348991772208
REGION1,DKGO00X00,DKGO,2040,26.753688935968654
REGION1,DKGO00X00,DKGO,2041,26.577789089117736
REGION1,DKGO00X00,DKGO,2042,26.401990406473317
REGION1,DKGO00X00,DKGO,2043,26.22608834709453
REGION1,DKGO00X00,DKGO,2044,26.050289903898907
REGION1,DKGO00X00,DKGO,2045,25.87439038584639
REGION1,DKGO00X00,DKGO,2046,25.706990616123285
REGION1,DKGO00X00,DKGO,2047,25.539489921375075
REGION1,DKGO00X00,DKGO,2048,25.37198997480112
REGION1,DKGO00X00,DKGO,2049,25.20449002822716
REGION1,DKGO00X00,DKGO,2050,25.03709008162471
REGION1,DKGO00X00,DKGO,2051,24.87059009324049
REGION1,DKGO00X00,DKGO,2052,24.705188244976906
REGION1,DKGO00X00,DKGO,2053,24.54088947309228
REGION1,DKGO00X00,DKGO,2054,24.37769035785715
REGION1,DKGO00X00,DKGO,2055,24.215590134889727
REGION1,DKGO00X00,DKGO,2056,24.054488915700027
REGION1,DKGO00X00,DKGO,2057,23.89459023582386
REGION1,DKGO00X00,DKGO,2058,23.735690133763413
REGION1,DKGO00X00,DKGO,2059,23.577789546928877
REGION1,DKGO00X00,DKGO,2060,23.420989494709293
REGION1,DKGOCVPH2,DKE1,2022,0.9694319713689845
REGION1,DKGOCVPH2,DKE1,2023,1.0363297741711541
REGION1,DKGOCVPH2,DKE1,2024,1.1034506430482616
REGION1,DKGOCVPH2,DKE1,2025,1.1707956545877594
REGION1,DKGOCVPH2,DKE1,2026,1.8486125132590918
REGION1,DKGOCVPH2,DKE1,2027,2.528729345477861
REGION1,DKGOCVPH2,DKE1,2028,3.211148732400275
REGION1,DKGOCVPH2,DKE1,2029,3.8958806595320588
REGION1,DKGOCVPH2,DKE1,2030,4.582943008533526
REGION1,DKGOCVPH2,DKE1,2031,5.115779505412008
REGION1,DKGOCVPH2,DKE1,2032,5.650797368972462
REGION1,DKGOCVPH2,DKE1,2033,6.188008288669481
REGION1,DKGOCVPH2,DKE1,2034,6.498030378020466
REGION1,DKGOCVPH2,DKE1,2035,6.498030545993803
REGION1,DKGOCVPH2,DKE1,2036,6.498030222157355
REGION1,DKGOCVPH2,DKE1,2037,6.4980302221573565
REGION1,DKGOCVPH2,DKE1,2038,6.498030243627367
REGION1,DKGOCVPH2,DKE1,2039,6.498030222157356
REGION1,DKGOCVPH2,DKE1,2040,6.498030304812307
REGION1,DKGOCVPH2,DKE1,2041,6.498030402240942
REGION1,DKGOCVPH2,DKE1,2042,6.4680639913945255
REGION1,DKGOCVPH2,DKE1,2043,6.437951121984486
REGION1,DKGOCVPH2,DKE1,2044,6.407741819802756
REGION1,DKGOCVPH2,DKE1,2045,6.377385046829321
REGION1,DKGOCVPH2,DKE1,2046,6.349004098840519
REGION1,DKGOCVPH2,DKE1,2047,6.320482564220773
REGION1,DKGOCVPH2,DKE1,2048,6.291844795512763
REGION1,DKGOCVPH2,DKE1,2049,6.263089893677435
REGION1,DKGOCVPH2,DKE1,2050,6.2342420386211135
REGION1,DKGOCVPH2,DKE1,2051,6.198973116795777
REGION1,DKGOCVPH2,DKE1,2052,6.1639076069542496
REGION1,DKGOCVPH2,DKE1,2053,6.129047353064858
REGION1,DKGOCVPH2,DKE1,2054,6.0943921175037
REGION1,DKGOCVPH2,DKE1,2055,6.059927161247874
REGION1,DKGOCVPH2,DKE1,2056,6.025628293299407
REGION1,DKGOCVPH2,DKE1,2057,5.991562330323634
REGION1,DKGOCVPH2,DKE1,2058,5.9576787775664
REGION1,DKGOCVPH2,DKE1,2059,5.923978419151692
REGION1,DKGOCVPH2,DKE1,2060,5.890472398621077
REGION1,DKHGBCPN2,DKH1,2032,0.2649719392890964
REGION1,DKHGBCPN2,DKH1,2033,3.0898150675641087
REGION1,DKHGBCPN2,DKH1,2034,5.918025252807494
REGION1,DKHGBCPN2,DKH1,2035,8.745258601398467
REGION1,DKHGBCPN2,DKH1,2036,11.572491259798076
REGION1,DKHGBCPN2,DKH1,2037,24.59980042480744
REGION1,DKHGBCPN2,DKH1,2038,27.745779399942833
REGION1,DKHGBCPN2,DKH1,2039,30.53038128310955
REGION1,DKHGBCPN2,DKH1,2040,33.40024471576606
REGION1,DKHGBCPN2,DKH1,2041,36.20595274154026
REGION1,DKHGBCPN2,DKH1,2042,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2043,39.01238548150374
REGION1,DKHGBCPN2,DKH1,2044,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2045,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2046,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2047,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2048,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2049,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2050,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2051,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2052,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2053,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2054,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2055,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2056,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2057,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2058,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2059,39.012385481503756
REGION1,DKHGBCPN2,DKH1,2060,39.012385481503756
REGION1,DKHGECPN2,DKH1,2044,1.1736833672955633
REGION1,DKHGECPN2,DKH1,2045,3.0620243443014066
REGION1,DKHGECPN2,DKH1,2046,5.895325216225082
REGION1,DKHGECPN2,DKH1,2047,8.727950818328413
REGION1,DKHGECPN2,DKH1,2048,11.560576420431733
REGION1,DKHGECPN2,DKH1,2049,14.393202022535055
REGION1,DKHGECPN2,DKH1,2050,17.225827624638388
REGION1,DKHGECPN2,DKH1,2051,25.513011241142024
REGION1,DKHGECPN2,DKH1,2052,28.345636843245014
REGION1,DKHGECPN2,DKH1,2053,31.17826244534833
REGION1,DKHGECPN2,DKH1,2054,34.010888047451616
REGION1,DKHGECPN2,DKH1,2055,36.843513649555014
REGION1,DKHGECPN2,DKH1,2056,39.6761392516583
REGION1,DKHGECPN2,DKH1,2057,42.508764853761676
REGION1,DKHGECPN2,DKH1,2058,45.34139045586497
REGION1,DKHGECPN2,DKH1,2059,48.1740160579683
REGION1,DKHGECPN2,DKH1,2060,51.006641660071644
REGION1,DKHGSLPN2,DKH1,2015,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2016,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2017,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2018,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2019,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2020,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2021,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2022,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2023,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2024,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2025,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2026,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2027,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2028,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2029,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2030,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2031,0.7420740938583886
REGION1,DKHGSLPN2,DKH1,2032,0.7353590514960008
REGION1,DKHGSLPN2,DKH1,2033,0.6637705605623576
REGION1,DKHGSLPN2,DKH1,2034,0.5920967401019733
REGION1,DKHGSLPN2,DKH1,2035,0.5204476750912403
REGION1,DKHGSLPN2,DKH1,2036,0.44879862757165867
REGION1,DKHGSLPN2,DKH1,2037,0.12121770694235794
REGION1,DKHGSLPN2,DKH1,2038,0.3049043853259779
REGION1,DKHGSLPN2,DKH1,2039,0.23990624517693637
REGION1,DKHGSLPN2,DKH1,2040,0.1616062903115486
REGION1,DKHGSLPN2,DKH1,2041,0.0905027300624387
REGION1,DKHGSLPN2,DKH1,2042,0.019380803768626935
REGION1,DKHGSLPN2,DKH1,2045,0.0006752698203627828
REGION1,DKHGSRPH2,DKH1,2015,3.195429246271334
REGION1,DKHGSRPH2,DKH1,2016,3.1738616461428366
REGION1,DKHGSRPH2,DKH1,2017,3.173861829222384
REGION1,DKHGSRPH2,DKH1,2018,3.173861646142838
REGION1,DKHGSRPH2,DKH1,2019,3.173861869052911
REGION1,DKHGSRPH2,DKH1,2020,2.062271255930077
REGION1,DKHGSRPH2,DKH1,2021,2.062271255930077
REGION1,DKHGSRPH2,DKH1,2022,3.456117096885766
REGION1,DKHGSRPH2,DKH1,2023,3.5972445608858705
