REGION,TECHNOLOGY,YEAR,VALUE,absolute_production
REGION1,NOBC,2051,0.0,0.0
REGION1,NOBC,2052,0.0,0.0
REGION1,NOBC,2053,0.0,0.0
REGION1,NOBC,2054,0.0,0.0
REGION1,NOBC,2055,0.0,0.0
REGION1,NOBC,2056,0.0,0.0
REGION1,NOBC,2057,0.0,0.0
REGION1,NOBC,2058,0.0,0.0
REGION1,NOBC,2059,0.0,0.0
REGION1,NOBC,2060,0.0,0.0
REGION1,SEBC,2015,0.0,0.0
REGION1,SEBC,2016,0.0,0.0
REGION1,SEBC,2017,0.0,0.0
REGION1,SEBC,2018,0.0,0.0
REGION1,SEBC,2019,0.0,0.0
REGION1,SEBC,2020,0.0,0.0
REGION1,SEBC,2021,0.0,0.0
REGION1,SEBC,2022,0.0,0.0
REGION1,SEBC,2023,0.0,0.0
REGION1,SEBC,2024,0.0,0.0
REGION1,SEBC,2025,0.0,0.0
REGION1,SEBC,2026,0.0,0.0
REGION1,SEBC,2027,0.0,0.0
REGION1,SEBC,2028,0.0,0.0
REGION1,SEBC,2029,0.0,0.0
REGION1,SEBC,2030,0.0,0.0
REGION1,SEBC,2031,0.0,0.0
REGION1,SEBC,2032,0.0,0.0
REGION1,SEBC,2033,0.0,0.0
REGION1,SEBC,2034,0.0,0.0
REGION1,SEBC,2035,0.0,0.0
REGION1,SEBC,2036,0.0,0.0
REGION1,SEBC,2037,0.0,0.0
REGION1,SEBC,2038,0.0,0.0
REGION1,SEBC,2039,0.0,0.0
REGION1,SEBC,2040,0.0,0.0
REGION1,SEBC,2041,0.0,0.0
REGION1,SEBC,2042,0.0,0.0
REGION1,SEBC,2043,0.0,0.0
REGION1,SEBC,2044,0.0,0.0
REGION1,SEBC,2045,0.0,0.0
REGION1,SEBC,2046,0.0,0.0
REGION1,SEBC,2047,0.0,0.0
REGION1,SEBC,2048,0.0,0.0
REGION1,SEBC,2049,0.0,0.0
REGION1,SEBC,2050,0.0,0.0
REGION1,SEBC,2051,0.0,0.0
REGION1,SEBC,2052,0.0,0.0
REGION1,SEBC,2053,0.0,0.0
REGION1,SEBC,2054,0.0,0.0
REGION1,SEBC,2055,0.0,0.0
REGION1,SEBC,2056,0.0,0.0
REGION1,SEBC,2057,0.0,0.0
REGION1,SEBC,2058,0.0,0.0
REGION1,SEBC,2059,0.0,0.0
REGION1,SEBC,2060,0.0,0.0
REGION1,DKSR,2015,1.0,3.71
REGION1,DKSR,2016,1.0,3.68
REGION1,DKSR,2017,1.0,3.68
REGION1,DKSR,2018,1.0,3.68
REGION1,DKSR,2019,1.0,3.68
REGION1,DKSR,2020,1.0,3.68
REGION1,DKSR,2021,1.0,3.83
REGION1,DKSR,2022,1.0,3.97
REGION1,DKSR,2023,1.0,4.11
REGION1,DKSR,2024,1.0,4.25
REGION1,DKSR,2025,1.0,4.39
REGION1,DKSR,2026,1.0,4.53
REGION1,DKSR,2027,1.0,4.67
REGION1,DKSR,2028,1.0,4.81
REGION1,DKSR,2029,1.0,4.95
REGION1,DKSR,2030,1.0,5.1
REGION1,DKSR,2031,1.0,7.93
REGION1,DKSR,2032,1.0,10.76
REGION1,DKSR,2033,1.0,13.59
REGION1,DKSR,2034,1.0,16.41
REGION1,DKSR,2035,1.0,19.24
REGION1,DKSR,2036,1.0,22.07
REGION1,DKSR,2037,1.0,24.9
REGION1,DKSR,2038,1.0,27.72
REGION1,DKSR,2039,1.0,30.57
REGION1,DKSR,2040,1.0,33.36
REGION1,DKSR,2041,1.0,36.2
REGION1,DKSR,2042,1.0,39.03
REGION1,DKSR,2043,1.0,41.86
REGION1,DKSR,2044,1.0,44.7
REGION1,DKSR,2045,1.0,47.53
REGION1,DKSR,2046,1.0,50.36
REGION1,DKSR,2047,1.0,53.19
REGION1,DKSR,2048,1.0,56.03
REGION1,DKSR,2049,1.0,58.86
REGION1,DKSR,2050,1.0,61.69
REGION1,DKSR,2051,1.0,64.53
REGION1,DKSR,2052,1.0,67.36
REGION1,DKSR,2053,1.0,70.19
REGION1,DKSR,2054,1.0,73.02
REGION1,DKSR,2055,1.0,75.86
REGION1,DKSR,2056,1.0,78.69
REGION1,DKSR,2057,1.0,81.52
REGION1,DKSR,2058,1.0,84.35
REGION1,DKSR,2059,1.0,87.19
REGION1,DKSR,2060,1.0,90.02
REGION1,FISR,2015,1.0,18.14
REGION1,FISR,2016,1.0,18.14
REGION1,FISR,2017,1.0,18.14
REGION1,FISR,2018,1.0,18.14
REGION1,FISR,2019,1.0,18.14
REGION1,FISR,2020,1.0,18.14
REGION1,FISR,2021,1.0,18.75
REGION1,FISR,2022,1.0,19.35
REGION1,FISR,2023,1.0,19.96
REGION1,FISR,2024,1.0,20.56
REGION1,FISR,2025,1.0,21.17
REGION1,FISR,2026,1.0,21.77
REGION1,FISR,2027,1.0,22.38
REGION1,FISR,2028,1.0,22.98
REGION1,FISR,2029,1.0,23.59
REGION1,FISR,2030,1.0,24.19
REGION1,FISR,2031,1.0,24.8
REGION1,FISR,2032,1.0,25.4
REGION1,FISR,2033,1.0,26.01
REGION1,FISR,2034,1.0,26.61
REGION1,FISR,2035,1.0,27.22
REGION1,FISR,2036,1.0,27.82
REGION1,FISR,2037,1.0,28.43
REGION1,FISR,2038,1.0,29.03
REGION1,FISR,2039,1.0,29.64
REGION1,FISR,2040,1.0,30.24
REGION1,FISR,2041,1.0,30.85
REGION1,FISR,2042,1.0,31.45
REGION1,FISR,2043,1.0,32.06
REGION1,FISR,2044,1.0,32.66
REGION1,FISR,2045,1.0,33.27
REGION1,FISR,2046,1.0,33.87
REGION1,FISR,2047,1.0,34.48
REGION1,FISR,2048,1.0,35.08
REGION1,FISR,2049,1.0,35.69
REGION1,FISR,2050,1.0,36.29
REGION1,FISR,2051,1.0,36.89
REGION1,FISR,2052,1.0,37.5
REGION1,FISR,2053,1.0,38.1
REGION1,FISR,2054,1.0,38.71
REGION1,FISR,2055,1.0,39.31
REGION1,FISR,2056,1.0,39.92
REGION1,FISR,2057,1.0,40.52
REGION1,FISR,2058,1.0,41.13
REGION1,FISR,2059,1.0,41.73
REGION1,FISR,2060,1.0,42.34
REGION1,NOSR,2015,1.0,27.22
REGION1,NOSR,2016,1.0,27.22
REGION1,NOSR,2017,1.0,27.22
REGION1,NOSR,2018,1.0,27.22
REGION1,NOSR,2019,1.0,27.22
REGION1,NOSR,2020,1.0,27.22
REGION1,NOSR,2021,1.0,28.12
REGION1,NOSR,2022,1.0,29.03
REGION1,NOSR,2023,1.0,29.94
REGION1,NOSR,2024,1.0,30.85
REGION1,NOSR,2025,1.0,31.75
REGION1,NOSR,2026,1.0,32.66
REGION1,NOSR,2027,1.0,33.57
REGION1,NOSR,2028,1.0,34.48
REGION1,NOSR,2029,1.0,35.38
REGION1,NOSR,2030,1.0,36.29
REGION1,NOSR,2031,1.0,37.2
REGION1,NOSR,2032,1.0,38.1
REGION1,NOSR,2033,1.0,39.01
REGION1,NOSR,2034,0.9499,37.92
REGION1,NOSR,2035,0.9131,37.28
REGION1,NOSR,2036,0.9127,38.09
REGION1,NOSR,2037,0.9112,38.85
REGION1,NOSR,2038,0.9108,39.66
REGION1,NOSR,2039,0.8949,39.78
REGION1,NOSR,2040,0.878,39.83
REGION1,NOSR,2041,0.8799,40.71
REGION1,NOSR,2042,0.8461,39.92
REGION1,NOSR,2043,0.7939,38.17
REGION1,NOSR,2044,0.7966,39.02
REGION1,NOSR,2045,0.8054,40.19
REGION1,NOSR,2046,0.7947,40.38
REGION1,NOSR,2047,0.7978,41.26
REGION1,NOSR,2048,0.8094,42.59
REGION1,NOSR,2049,0.8142,43.58
REGION1,NOSR,2050,0.8276,45.05
REGION1,NOSR,2051,0.7281,34.4
REGION1,NOSR,2052,0.7717,43.41
REGION1,NOSR,2053,0.7724,44.15
REGION1,NOSR,2054,0.7607,44.18
REGION1,NOSR,2055,0.7629,45.01
REGION1,NOSR,2056,0.7933,47.52
REGION1,NOSR,2057,0.7595,46.17
REGION1,NOSR,2058,0.7153,44.15
REGION1,NOSR,2059,0.6781,42.46
REGION1,NOSR,2060,0.6552,41.61
REGION1,SESR,2015,1.0,13.98
REGION1,SESR,2016,1.0,13.98
REGION1,SESR,2017,1.0,13.98
REGION1,SESR,2018,1.0,13.98
REGION1,SESR,2019,1.0,13.98
REGION1,SESR,2020,1.0,13.98
REGION1,SESR,2021,1.0,17.01
REGION1,SESR,2022,1.0,20.03
REGION1,SESR,2023,1.0,23.06
REGION1,SESR,2024,1.0,26.08
REGION1,SESR,2025,1.0,29.1
REGION1,SESR,2026,1.0,32.13
REGION1,SESR,2027,1.0,35.15
REGION1,SESR,2028,1.0,38.18
REGION1,SESR,2029,1.0,41.2
REGION1,SESR,2030,1.0,44.23
REGION1,SESR,2031,1.0,47.25
REGION1,SESR,2032,1.0,50.27
REGION1,SESR,2033,1.0,53.3
REGION1,SESR,2034,1.0,56.32
REGION1,SESR,2035,1.0,59.35
REGION1,SESR,2036,1.0,62.37
REGION1,SESR,2037,1.0,65.39
REGION1,SESR,2038,1.0,68.42
REGION1,SESR,2039,1.0,71.44
REGION1,SESR,2040,1.0,74.47
REGION1,SESR,2041,1.0,77.49
REGION1,SESR,2042,1.0,80.52
REGION1,SESR,2043,1.0,83.54
REGION1,SESR,2044,1.0,86.56
REGION1,SESR,2045,1.0,89.59
REGION1,SESR,2046,1.0,92.61
REGION1,SESR,2047,1.0,95.64
REGION1,SESR,2048,1.0,98.66
REGION1,SESR,2049,1.0,101.68
REGION1,SESR,2050,1.0,104.71
REGION1,SESR,2051,1.0,107.73
REGION1,SESR,2052,1.0,110.76
REGION1,SESR,2053,1.0,113.78
REGION1,SESR,2054,1.0,116.8
REGION1,SESR,2055,1.0,119.83
REGION1,SESR,2056,1.0,122.85
REGION1,SESR,2057,1.0,125.88
REGION1,SESR,2058,1.0,128.9
REGION1,SESR,2059,1.0,131.93
REGION1,SESR,2060,1.0,134.95
REGION1,SR,2015,1.0,63.05
REGION1,SR,2016,1.0,63.03
REGION1,SR,2017,1.0,63.03
REGION1,SR,2018,1.0,63.03
REGION1,SR,2019,1.0,63.03
REGION1,SR,2020,1.0,63.03
REGION1,SR,2021,1.0,67.71
REGION1,SR,2022,1.0,72.39
REGION1,SR,2023,1.0,77.06
REGION1,SR,2024,1.0,81.74
REGION1,SR,2025,1.0,86.42
REGION1,SR,2026,1.0,91.1
REGION1,SR,2027,1.0,95.77
REGION1,SR,2028,1.0,100.45
REGION1,SR,2029,1.0,105.13
REGION1,SR,2030,1.0,109.8
REGION1,SR,2031,1.0,117.17
REGION1,SR,2032,1.0,124.54
REGION1,SR,2033,1.0,131.9
REGION1,SR,2034,0.9856,137.26
REGION1,SR,2035,0.9758,143.08
REGION1,SR,2036,0.9764,150.35
REGION1,SR,2037,0.9765,157.57
REGION1,SR,2038,0.977,164.84
REGION1,SR,2039,0.9735,171.43
REGION1,SR,2040,0.9698,177.9
REGION1,SR,2041,0.9709,185.26
REGION1,SR,2042,0.9634,190.91
REGION1,SR,2043,0.9518,195.63
REGION1,SR,2044,0.9532,202.95
REGION1,SR,2045,0.9559,210.57
REGION1,SR,2046,0.9542,217.22
REGION1,SR,2047,0.9555,224.57
REGION1,SR,2048,0.9586,232.36
REGION1,SR,2049,0.9602,239.81
REGION1,SR,2050,0.9635,247.74
REGION1,SR,2051,0.9499,243.55
REGION1,SR,2052,0.9528,259.02
REGION1,SR,2053,0.9534,266.22
REGION1,SR,2054,0.9515,272.72
REGION1,SR,2055,0.9524,280.01
REGION1,SR,2056,0.9589,288.98
REGION1,SR,2057,0.9526,294.09
REGION1,SR,2058,0.9444,298.53
REGION1,SR,2059,0.9377,303.31
REGION1,SR,2060,0.9338,308.91
REGION1,DKSC,2015,0.0,0.0
REGION1,DKSC,2016,0.0,0.0
REGION1,DKSC,2017,0.0,0.0
REGION1,DKSC,2018,0.0,0.0
REGION1,DKSC,2019,0.0,0.0
REGION1,DKSC,2020,0.0,0.0
REGION1,DKSC,2021,0.0,0.0
REGION1,DKSC,2022,0.0,0.0
REGION1,DKSC,2023,0.0,0.0
REGION1,DKSC,2024,0.0,0.0
REGION1,DKSC,2025,0.0,0.0
REGION1,DKSC,2026,0.0,0.0
REGION1,DKSC,2027,0.0,0.0
REGION1,DKSC,2028,0.0,0.0
REGION1,DKSC,2029,0.0,0.0
REGION1,DKSC,2030,0.0,0.0
REGION1,DKSC,2031,0.0,0.0
REGION1,DKSC,2032,0.0,0.0
REGION1,DKSC,2033,0.0,0.0
REGION1,DKSC,2034,0.0,0.0
REGION1,DKSC,2035,0.0,0.0
REGION1,DKSC,2036,0.0,0.0
REGION1,DKSC,2037,0.0,0.0
REGION1,DKSC,2038,0.0,0.0
REGION1,DKSC,2039,0.0,0.0
REGION1,DKSC,2040,0.0,0.0
REGION1,DKSC,2041,0.0,0.0
REGION1,DKSC,2042,0.0,0.0
REGION1,DKSC,2043,0.0,0.0
REGION1,DKSC,2044,0.0,0.0
REGION1,DKSC,2045,0.0,0.0
REGION1,DKSC,2046,0.0,0.0
REGION1,DKSC,2047,0.0,0.0
REGION1,DKSC,2048,0.0,0.0
REGION1,DKSC,2049,0.0,0.0
REGION1,DKSC,2050,0.0,0.0
REGION1,DKSC,2051,0.0,0.0
REGION1,DKSC,2052,0.0,0.0
REGION1,DKSC,2053,0.0,0.0
REGION1,DKSC,2054,0.0,0.0
REGION1,DKSC,2055,0.0,0.0
REGION1,DKSC,2056,0.0,0.0
REGION1,DKSC,2057,0.0,0.0
REGION1,DKSC,2058,0.0,0.0
REGION1,DKSC,2059,0.0,0.0
REGION1,DKSC,2060,0.0,0.0
REGION1,FISC,2015,0.0,0.0
REGION1,FISC,2016,0.0,0.0
REGION1,FISC,2017,0.0,0.0
REGION1,FISC,2018,0.0,0.0
REGION1,FISC,2019,0.0,0.0
REGION1,FISC,2020,0.0,0.0
REGION1,FISC,2021,0.0,0.0
REGION1,FISC,2022,0.0,0.0
REGION1,FISC,2023,0.0,0.0
REGION1,FISC,2024,0.0,0.0
REGION1,FISC,2025,0.0,0.0
REGION1,FISC,2026,0.0,0.0
REGION1,FISC,2027,0.0,0.0
REGION1,FISC,2028,0.0,0.0
REGION1,FISC,2029,0.0,0.0
REGION1,FISC,2030,0.0,0.0
REGION1,FISC,2031,0.0,0.0
REGION1,FISC,2032,0.0,0.0
REGION1,FISC,2033,0.0,0.0
REGION1,FISC,2034,0.0,0.0
REGION1,FISC,2035,0.0,0.0
REGION1,FISC,2036,0.0,0.0
REGION1,FISC,2037,0.0,0.0
REGION1,FISC,2038,0.0,0.0
REGION1,FISC,2039,0.0,0.0
REGION1,FISC,2040,0.0,0.0
REGION1,FISC,2041,0.0,0.0
REGION1,FISC,2042,0.0,0.0
REGION1,FISC,2043,0.0,0.0
REGION1,FISC,2044,0.0,0.0
REGION1,FISC,2045,0.0,0.0
REGION1,FISC,2046,0.0,0.0
REGION1,FISC,2047,0.0,0.0
REGION1,FISC,2048,0.0,0.0
REGION1,FISC,2049,0.0,0.0
REGION1,FISC,2050,0.0,0.0
REGION1,FISC,2051,0.0,0.0
REGION1,FISC,2052,0.0,0.0
REGION1,FISC,2053,0.0,0.0
REGION1,FISC,2054,0.0,0.0
REGION1,FISC,2055,0.0,0.0
REGION1,FISC,2056,0.0,0.0
REGION1,FISC,2057,0.0,0.0
REGION1,FISC,2058,0.0,0.0
REGION1,FISC,2059,0.0,0.0
REGION1,FISC,2060,0.0,0.0
REGION1,NOSC,2015,0.0,0.0
REGION1,NOSC,2016,0.0,0.0
REGION1,NOSC,2017,0.0,0.0
REGION1,NOSC,2018,0.0,0.0
REGION1,NOSC,2019,0.0,0.0
REGION1,NOSC,2020,0.0,0.0
REGION1,NOSC,2021,0.0,0.0
REGION1,NOSC,2022,0.0,0.0
REGION1,NOSC,2023,0.0,0.0
REGION1,NOSC,2024,0.0,0.0
REGION1,NOSC,2025,0.0,0.0
REGION1,NOSC,2026,0.0,0.0
REGION1,NOSC,2027,0.0,0.0
REGION1,NOSC,2028,0.0,0.0
REGION1,NOSC,2029,0.0,0.0
REGION1,NOSC,2030,0.0,0.0
REGION1,NOSC,2031,0.0,0.0
REGION1,NOSC,2032,0.0,0.0
REGION1,NOSC,2033,0.0,0.0
REGION1,NOSC,2034,0.0,0.0
REGION1,NOSC,2035,0.0,0.0
REGION1,NOSC,2036,0.0,0.0
REGION1,NOSC,2037,0.0,0.0
REGION1,NOSC,2038,0.0,0.0
REGION1,NOSC,2039,0.0,0.0
REGION1,NOSC,2040,0.0,0.0
REGION1,NOSC,2041,0.0,0.0
REGION1,NOSC,2042,0.0,0.0
REGION1,NOSC,2043,0.0,0.0
REGION1,NOSC,2044,0.0,0.0
REGION1,NOSC,2045,0.0,0.0
REGION1,NOSC,2046,0.0,0.0
REGION1,NOSC,2047,0.0,0.0
REGION1,NOSC,2048,0.0,0.0
REGION1,NOSC,2049,0.0,0.0
REGION1,NOSC,2050,0.0,0.0
REGION1,NOSC,2051,0.0,0.0
REGION1,NOSC,2052,0.0,0.0
REGION1,NOSC,2053,0.0,0.0
REGION1,NOSC,2054,0.0,0.0
REGION1,NOSC,2055,0.0,0.0
REGION1,NOSC,2056,0.0,0.0
REGION1,NOSC,2057,0.0,0.0
REGION1,NOSC,2058,0.0,0.0
REGION1,NOSC,2059,0.0,0.0
REGION1,NOSC,2060,0.0,0.0
REGION1,SC,2015,0.0,0.0
REGION1,SC,2016,0.0,0.0
REGION1,SC,2017,0.0,0.0
REGION1,SC,2018,0.0,0.0
REGION1,SC,2019,0.0,0.0
REGION1,SC,2020,0.0,0.0
REGION1,SC,2021,0.0,0.0
REGION1,SC,2022,0.0,0.0
REGION1,SC,2023,0.0,0.0
REGION1,SC,2024,0.0,0.0
REGION1,SC,2025,0.0,0.0
REGION1,SC,2026,0.0,0.0
REGION1,SC,2027,0.0,0.0
REGION1,SC,2028,0.0,0.0
REGION1,SC,2029,0.0,0.0
REGION1,SC,2030,0.0,0.0
REGION1,SC,2031,0.0,0.0
REGION1,SC,2032,0.0,0.0
REGION1,SC,2033,0.0,0.0
REGION1,SC,2034,0.0,0.0
REGION1,SC,2035,0.0,0.0
REGION1,SC,2036,0.0,0.0
REGION1,SC,2037,0.0,0.0
REGION1,SC,2038,0.0,0.0
REGION1,SC,2039,0.0,0.0
REGION1,SC,2040,0.0,0.0
REGION1,SC,2041,0.0,0.0
REGION1,SC,2042,0.0,0.0
REGION1,SC,2043,0.0,0.0
REGION1,SC,2044,0.0,0.0
REGION1,SC,2045,0.0,0.0
REGION1,SC,2046,0.0,0.0
REGION1,SC,2047,0.0,0.0
REGION1,SC,2048,0.0,0.0
REGION1,SC,2049,0.0,0.0
REGION1,SC,2050,0.0,0.0
REGION1,SC,2051,0.0,0.0
REGION1,SC,2052,0.0,0.0
REGION1,SC,2053,0.0,0.0
REGION1,SC,2054,0.0,0.0
REGION1,SC,2055,0.0,0.0
REGION1,SC,2056,0.0,0.0
REGION1,SC,2057,0.0,0.0
REGION1,SC,2058,0.0,0.0
REGION1,SC,2059,0.0,0.0
REGION1,SC,2060,0.0,0.0
REGION1,SESC,2015,0.0,0.0
REGION1,SESC,2016,0.0,0.0
REGION1,SESC,2017,0.0,0.0
REGION1,SESC,2018,0.0,0.0
REGION1,SESC,2019,0.0,0.0
REGION1,SESC,2020,0.0,0.0
REGION1,SESC,2021,0.0,0.0
REGION1,SESC,2022,0.0,0.0
REGION1,SESC,2023,0.0,0.0
REGION1,SESC,2024,0.0,0.0
REGION1,SESC,2025,0.0,0.0
REGION1,SESC,2026,0.0,0.0
REGION1,SESC,2027,0.0,0.0
REGION1,SESC,2028,0.0,0.0
REGION1,SESC,2029,0.0,0.0
REGION1,SESC,2030,0.0,0.0
REGION1,SESC,2031,0.0,0.0
REGION1,SESC,2032,0.0,0.0
REGION1,SESC,2033,0.0,0.0
REGION1,SESC,2034,0.0,0.0
REGION1,SESC,2035,0.0,0.0
REGION1,SESC,2036,0.0,0.0
REGION1,SESC,2037,0.0,0.0
REGION1,SESC,2038,0.0,0.0
REGION1,SESC,2039,0.0,0.0
REGION1,SESC,2040,0.0,0.0
REGION1,SESC,2041,0.0,0.0
REGION1,SESC,2042,0.0,0.0
REGION1,SESC,2043,0.0,0.0
REGION1,SESC,2044,0.0,0.0
REGION1,SESC,2045,0.0,0.0
REGION1,SESC,2046,0.0,0.0
REGION1,SESC,2047,0.0,0.0
REGION1,SESC,2048,0.0,0.0
REGION1,SESC,2049,0.0,0.0
REGION1,SESC,2050,0.0,0.0
REGION1,SESC,2051,0.0,0.0
REGION1,SESC,2052,0.0,0.0
REGION1,SESC,2053,0.0,0.0
REGION1,SESC,2054,0.0,0.0
REGION1,SESC,2055,0.0,0.0
REGION1,SESC,2056,0.0,0.0
REGION1,SESC,2057,0.0,0.0
REGION1,SESC,2058,0.0,0.0
REGION1,SESC,2059,0.0,0.0
REGION1,SESC,2060,0.0,0.0
REGION1,DKEC,2015,0.0,0.0
REGION1,DKEC,2016,0.0,0.0
REGION1,DKEC,2017,0.0,0.0
REGION1,DKEC,2018,0.0,0.0
REGION1,DKEC,2019,0.0,0.0
REGION1,DKEC,2020,0.0,0.0
REGION1,DKEC,2021,0.0,0.0
REGION1,DKEC,2022,0.0,0.0
REGION1,DKEC,2023,0.0,0.0
REGION1,DKEC,2024,0.0,0.0
REGION1,DKEC,2025,0.0,0.0
REGION1,DKEC,2026,0.0,0.0
REGION1,DKEC,2027,0.0,0.0
REGION1,DKEC,2028,0.0,0.0
REGION1,DKEC,2029,0.0,0.0
REGION1,DKEC,2030,0.0,0.0
REGION1,DKEC,2031,0.0,0.0
REGION1,DKEC,2032,0.0,0.0
REGION1,DKEC,2033,0.0,0.0
REGION1,DKEC,2034,0.0,0.0
REGION1,DKEC,2035,0.0,0.0
REGION1,DKEC,2036,0.0,0.0
REGION1,DKEC,2037,0.0,0.0
REGION1,DKEC,2038,0.0,0.0
REGION1,DKEC,2039,0.0,0.0
REGION1,DKEC,2040,0.0,0.0
REGION1,DKEC,2041,0.0,0.0
REGION1,DKEC,2042,0.0,0.0
REGION1,DKEC,2043,0.0,0.0
REGION1,DKEC,2044,0.0,0.0
REGION1,DKEC,2045,0.0,0.0
REGION1,DKEC,2046,0.0,0.0
REGION1,DKEC,2047,0.0,0.0
REGION1,DKEC,2048,0.0,0.0
REGION1,DKEC,2049,0.0,0.0
REGION1,DKEC,2050,0.0,0.0
REGION1,DKEC,2051,0.0,0.0
REGION1,DKEC,2052,0.0,0.0
REGION1,DKEC,2053,0.0,0.0
REGION1,DKEC,2054,0.0,0.0
REGION1,DKEC,2055,0.0,0.0
REGION1,DKEC,2056,0.0,0.0
REGION1,DKEC,2057,0.0,0.0
REGION1,DKEC,2058,0.0,0.0
REGION1,DKEC,2059,0.0,0.0
REGION1,DKEC,2060,0.0,0.0
REGION1,EC,2015,0.0,0.0
REGION1,EC,2016,0.0,0.0
REGION1,EC,2017,0.0,0.0
REGION1,EC,2018,0.0,0.0
REGION1,EC,2019,0.0,0.0
REGION1,EC,2020,0.0,0.0
REGION1,EC,2021,0.0,0.0
REGION1,EC,2022,0.0,0.0
REGION1,EC,2023,0.0,0.0
REGION1,EC,2024,0.0,0.0
REGION1,EC,2025,0.0,0.0
REGION1,EC,2026,0.0,0.0
REGION1,EC,2027,0.0,0.0
REGION1,EC,2028,0.0,0.0
REGION1,EC,2029,0.0,0.0
REGION1,EC,2030,0.0,0.0
REGION1,EC,2031,0.0,0.0
REGION1,EC,2032,0.0,0.0
REGION1,EC,2033,0.0,0.0
REGION1,EC,2034,0.0144,2.0
REGION1,EC,2035,0.0242,3.55
REGION1,EC,2036,0.0236,3.64
REGION1,EC,2037,0.0235,3.79
REGION1,EC,2038,0.023,3.89
REGION1,EC,2039,0.0265,4.67
REGION1,EC,2040,0.0302,5.53
REGION1,EC,2041,0.0291,5.56
REGION1,EC,2042,0.0366,7.26
REGION1,EC,2043,0.0482,9.91
REGION1,EC,2044,0.0468,9.97
REGION1,EC,2045,0.0441,9.71
REGION1,EC,2046,0.0458,10.43
REGION1,EC,2047,0.0445,10.45
REGION1,EC,2048,0.0414,10.03
REGION1,EC,2049,0.0398,9.95
REGION1,EC,2050,0.0365,9.38
REGION1,EC,2051,0.0501,12.85
REGION1,EC,2052,0.0472,12.84
REGION1,EC,2053,0.0466,13.01
REGION1,EC,2054,0.0485,13.9
REGION1,EC,2055,0.0476,13.98
REGION1,EC,2056,0.0411,12.38
REGION1,EC,2057,0.0474,14.62
REGION1,EC,2058,0.0556,17.57
REGION1,EC,2059,0.0623,20.15
REGION1,EC,2060,0.0662,21.9
REGION1,FIEC,2015,0.0,0.0
REGION1,FIEC,2016,0.0,0.0
REGION1,FIEC,2017,0.0,0.0
REGION1,FIEC,2018,0.0,0.0
REGION1,FIEC,2019,0.0,0.0
REGION1,FIEC,2020,0.0,0.0
REGION1,FIEC,2021,0.0,0.0
REGION1,FIEC,2022,0.0,0.0
REGION1,FIEC,2023,0.0,0.0
REGION1,FIEC,2024,0.0,0.0
REGION1,FIEC,2025,0.0,0.0
REGION1,FIEC,2026,0.0,0.0
REGION1,FIEC,2027,0.0,0.0
REGION1,FIEC,2028,0.0,0.0
REGION1,FIEC,2029,0.0,0.0
REGION1,FIEC,2030,0.0,0.0
REGION1,FIEC,2031,0.0,0.0
REGION1,FIEC,2032,0.0,0.0
REGION1,FIEC,2033,0.0,0.0
REGION1,FIEC,2034,0.0,0.0
REGION1,FIEC,2035,0.0,0.0
REGION1,FIEC,2036,0.0,0.0
REGION1,FIEC,2037,0.0,0.0
REGION1,FIEC,2038,0.0,0.0
REGION1,FIEC,2039,0.0,0.0
REGION1,FIEC,2040,0.0,0.0
REGION1,FIEC,2041,0.0,0.0
REGION1,FIEC,2042,0.0,0.0
REGION1,FIEC,2043,0.0,0.0
REGION1,FIEC,2044,0.0,0.0
REGION1,FIEC,2045,0.0,0.0
REGION1,FIEC,2046,0.0,0.0
REGION1,FIEC,2047,0.0,0.0
REGION1,FIEC,2048,0.0,0.0
REGION1,FIEC,2049,0.0,0.0
REGION1,FIEC,2050,0.0,0.0
REGION1,FIEC,2051,0.0,0.0
REGION1,FIEC,2052,0.0,0.0
REGION1,FIEC,2053,0.0,0.0
REGION1,FIEC,2054,0.0,0.0
REGION1,FIEC,2055,0.0,0.0
REGION1,FIEC,2056,0.0,0.0
REGION1,FIEC,2057,0.0,0.0
REGION1,FIEC,2058,0.0,0.0
REGION1,FIEC,2059,0.0,0.0
REGION1,FIEC,2060,0.0,0.0
REGION1,NOEC,2015,0.0,0.0
REGION1,NOEC,2016,0.0,0.0
REGION1,NOEC,2017,0.0,0.0
REGION1,NOEC,2018,0.0,0.0
REGION1,NOEC,2019,0.0,0.0
REGION1,NOEC,2020,0.0,0.0
REGION1,NOEC,2021,0.0,0.0
REGION1,NOEC,2022,0.0,0.0
REGION1,NOEC,2023,0.0,0.0
REGION1,NOEC,2024,0.0,0.0
REGION1,NOEC,2025,0.0,0.0
REGION1,NOEC,2026,0.0,0.0
REGION1,NOEC,2027,0.0,0.0
REGION1,NOEC,2028,0.0,0.0
REGION1,NOEC,2029,0.0,0.0
REGION1,NOEC,2030,0.0,0.0
REGION1,NOEC,2031,0.0,0.0
REGION1,NOEC,2032,0.0,0.0
REGION1,NOEC,2033,0.0,0.0
REGION1,NOEC,2034,0.0501,2.0
REGION1,NOEC,2035,0.0869,3.55
REGION1,NOEC,2036,0.0873,3.64
REGION1,NOEC,2037,0.0888,3.79
REGION1,NOEC,2038,0.0892,3.89
REGION1,NOEC,2039,0.1051,4.67
REGION1,NOEC,2040,0.122,5.53
REGION1,NOEC,2041,0.1201,5.56
REGION1,NOEC,2042,0.1539,7.26
REGION1,NOEC,2043,0.2061,9.91
